name,katakana,address,ido,keido,wbgt_time_json
名取,ナトリ,名取市下増田字南原　仙台航空測候所,38.13341667,140.9166667,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.552, -0.315, -0.614, -1.23, -1.525, -1.652, -2.176, -2.355, -1.299, 0.13, 0.749, 0.552, 1.056, 0.742, 0.964, 0.709, 0.398, 0.203, 0.377, 0.39, 0.182, 0.178, 0.201, 0.201, 0.297, 0.301, 0.048, 0.039, 0.082, 0.597, 0.461, 0.186, -0.726, 0.259, 0.763, 0.934, 0.973, 0.862, 0.5, 0.424, -0.24, -0.705, -0.981, -1.051, -1.166, -1.21, -1.366, -1.523]}"
白石,シロイシ,白石市福岡長袋字湯殿山,38.00025,140.6001944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.643, -0.623, -0.578, -0.29, -0.607, -0.916, -1.089, -1.264, -0.541, 0.346, 1.45, 2.353, 2.787, 2.665, 2.286, 1.998, 1.204, 0.785, 0.607, 0.472, 0.379, -0.512, -0.05, 0.246, 0.514, 0.293, 0.342, 0.606, 0.603, 0.809, 1.003, 1.005, 1.035, 1.639, 1.661, 1.381, 1.461, 1.519, 1.26, 0.93, 0.349, -0.359, -0.493, -0.269, -0.165, -0.263, -0.37, -0.401]}"
蔵王,ザオウ,刈田郡蔵王町大字平沢字内屋敷,38.11683333,140.6668889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.456, 1.82, 1.537, 1.25, 1.03, 0.488, -0.065, -0.702, 0.443, 2.419, 2.055, 2.047, 3.308, 3.094, 3.987, 3.552, 3.167, 2.71, 2.558, 2.593, 2.409, 2.467, 2.335, 2.188, 2.108, 2.248, 1.979, 2.132, 2.269, 2.587, 2.528, 2.453, 1.918, 2.918, 2.903, 3.194, 2.926, 3.146, 2.751, 2.508, 2.107, 1.705, 1.65, 1.409, 1.207, 1.095, 0.925, 0.772]}"
亘理,ワタリ,亘理郡亘理町字油田,38.01680556,140.8501389,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [-0.708, -0.917, -1.074, -1.061, -1.309, -1.481, -1.735, -1.911, -0.773, 0.69, 1.557, 2.078, 2.463, 2.383, 1.963, 1.555, 0.452, 0.11, 0.034, 0.101, -0.009, -0.37, -0.103, -0.051, 0.201, 0.191, 0.097, 0.122, 0.226, 0.304, 0.492, 0.518, 0.694, 0.972, 2.21, 2.591, 2.377, 1.936, 1.06, 0.469, -0.015, -0.588, -0.8, -0.788, -0.881, -1.064, -1.105, -1.416]}"
丸森,マルモリ,伊具郡丸森町舘矢間舘山字新賢中,37.91691667,140.7668611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.866, 2.378, 2.185, 1.89, 1.607, 1.508, 1.498, 1.556, 3.118, 4.794, 5.544, 6.469, 7.486, 7.355, 6.631, 6.033, 4.626, 3.403, 3.216, 3.458, 3.453, 3.644, 3.078, 2.888, 2.551, 2.399, 2.623, 2.607, 2.624, 2.877, 2.993, 3.029, 4.462, 6.768, 7.451, 8.081, 8.296, 7.657, 7.367, 6.625, 5.86, 4.926, 4.326, 3.852, 3.406, 2.952, 2.409, 1.969]}"
筆甫,ヒッポ,伊具郡丸森町筆甫字和田,37.81683333,140.7168611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [2.707, 2.241, 2.151, 1.753, 1.409, 1.315, 1.209, 1.315, 2.948, 4.577, 5.473, 6.549, 7.751, 7.545, 7.004, 6.303, 4.885, 3.605, 3.314, 3.499, 3.491, 3.458, 2.871, 2.429, 1.989, 1.834, 2.114, 2.191, 2.434, 2.634, 2.745, 2.846, 4.223, 6.353, 7.352, 8.027, 8.506, 7.927, 7.584, 6.86, 5.92, 5.008, 4.466, 3.882, 3.384, 2.759, 2.458, 2.156]}"
飛島,トビシマ,酒田市飛島字勝浦乙,39.18333333,139.5335,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.011, 5.83, 5.835, 5.626, 5.386, 5.181, 5.115, 5.188, 5.601, 6.531, 7.126, 7.706, 8.259, 7.783, 7.866, 7.638, 7.382, 7.16, 7.408, 7.35, 7.248, 7.055, 7.074, 7.057, 7.203, 6.943, 7.037, 6.997, 7.043, 6.914, 6.658, 6.278, 6.375, 6.751, 6.52, 6.758, 6.8, 6.728, 6.615, 6.41, 5.739, 5.403, 5.383, 5.276, 5.187, 5.055, 5.022, 5.027]}"
酒田,サカタ,酒田市亀ケ崎　酒田特別地域気象観測所,38.90013889,139.8335,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.695, 6.453, 6.363, 6.008, 5.942, 5.706, 5.704, 5.874, 6.321, 7.093, 7.627, 8.107, 7.813, 7.996, 8.006, 7.838, 7.798, 7.564, 7.673, 7.706, 7.832, 7.901, 7.843, 7.717, 7.607, 7.661, 7.672, 7.723, 7.763, 7.628, 7.505, 7.229, 7.295, 7.468, 7.206, 7.152, 7.187, 7.058, 6.925, 6.723, 6.476, 6.259, 6.163, 6.128, 6.042, 6.025, 5.913, 5.9]}"
酒田大沢,サカタオオサワ,酒田市大蕨字二タ子,38.95025,139.9835833,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [4.075, 3.998, 3.732, 3.647, 3.466, 3.051, 2.656, 2.876, 3.476, 4.917, 6.025, 6.292, 6.053, 5.993, 5.913, 5.543, 5.368, 5.188, 5.165, 5.252, 5.395, 5.458, 5.415, 5.324, 5.262, 5.204, 5.244, 5.268, 5.414, 5.174, 5.167, 4.84, 4.887, 5.147, 5.114, 5.002, 5.034, 4.89, 4.823, 4.68, 4.397, 4.201, 4.106, 4.028, 3.94, 3.955, 3.836, 3.58]}"
差首鍋,サスナベ,最上郡真室川町差首鍋,38.91669444,140.2,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [0.063, -0.275, -0.502, -0.917, -0.998, -1.169, -1.603, -2.118, -1.029, -0.208, 0.957, 1.25, 1.229, 1.813, 1.719, 1.568, 0.729, 0.461, 0.447, 0.332, 0.573, 0.594, 0.416, 0.245, 0.338, 0.433, 0.38, 0.495, 0.567, 0.771, 0.752, 0.462, 0.302, 0.715, 0.67, 0.899, 0.683, 0.491, 0.332, -0.036, -0.333, -0.462, -0.662, -0.851, -0.975, -1.018, -1.138, -1.506]}"
浜中,ハマナカ,酒田市浜中字村東　庄内航空気象観測所,38.80019444,139.7833889,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.478, 6.251, 5.937, 5.746, 5.547, 5.364, 5.36, 5.543, 5.947, 6.679, 7.279, 7.702, 7.768, 7.494, 7.712, 7.449, 7.389, 7.186, 7.295, 7.224, 7.129, 7.464, 7.246, 7.426, 7.119, 7.423, 7.366, 7.353, 7.447, 7.267, 7.124, 6.981, 6.982, 7.157, 7.044, 6.951, 6.811, 6.794, 6.65, 6.519, 6.208, 6.006, 5.919, 5.886, 5.856, 5.773, 5.809, 5.633]}"
金山,カネヤマ,最上郡金山町金山字本町,38.86686111,140.3169167,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [0.285, 0.075, -0.187, -0.213, -0.61, -0.835, -1.253, -2.238, -0.845, -0.108, 1.407, 1.697, 1.303, 2.029, 2.101, 2.361, 0.988, 0.497, 0.586, 0.377, 0.65, 0.539, -0.336, 0.009, 0.378, 0.349, 0.584, 0.328, 0.388, 1.102, 0.939, 0.911, 0.578, 0.957, 0.959, 1.287, 1.107, 0.878, 0.633, 0.413, 0.134, -0.105, -0.368, -0.413, -0.501, -0.843, -0.874, -1.157]}"
鶴岡,ツルオカ,鶴岡市錦町,38.73336111,139.8168611,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [6.025, 5.583, 5.205, 5.118, 5.001, 4.529, 4.435, 4.598, 5.275, 6.156, 6.813, 7.334, 7.4, 6.929, 7.169, 6.863, 6.734, 6.456, 6.469, 6.564, 6.341, 6.81, 6.445, 6.67, 6.602, 6.764, 6.733, 6.584, 6.746, 6.637, 6.49, 6.433, 6.419, 6.394, 6.457, 6.478, 6.242, 6.314, 6.095, 5.891, 5.666, 5.5, 5.467, 5.29, 5.196, 5.109, 5.132, 5.058]}"
狩川,カリカワ,東田川郡庄内町狩川字矢倉,38.8,139.9667778,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [5.281, 4.958, 4.586, 4.399, 4.281, 3.909, 3.565, 3.408, 4.39, 5.715, 6.422, 6.73, 6.894, 6.427, 6.659, 6.298, 6.116, 5.877, 5.855, 5.927, 5.927, 6.033, 5.883, 6.162, 5.91, 6.014, 6.121, 6.022, 6.148, 5.953, 5.827, 5.696, 5.784, 5.865, 5.877, 5.9, 5.825, 5.766, 5.573, 5.476, 5.194, 5.014, 4.888, 4.779, 4.727, 4.635, 4.558, 4.446]}"
新庄,シンジョウ,新庄市東谷地田町　新庄特別地域気象観測所,38.75011111,140.3001944,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.349, 1.64, 1.387, 1.371, 0.572, 0.433, -0.716, -0.539, 0.967, 2.429, 3.175, 3.433, 3.879, 4.822, 4.835, 4.767, 3.77, 2.377, 2.125, 1.482, 1.17, 1.491, 1.371, 0.917, 0.921, 1.289, 0.71, 1.331, 1.452, 1.211, 1.435, 1.298, 2.49, 4.248, 3.362, 4.002, 4.743, 4.798, 4.684, 4.112, 3.228, 2.773, 2.428, 2.244, 1.938, 1.743, 1.633, 1.253]}"
瀬見,セミ,最上郡最上町大堀,38.75008333,140.4002222,"{""time"": [""12/07/00:00"", ""12/07/01:00"", ""12/07/02:00"", ""12/07/03:00"", ""12/07/04:00"", ""12/07/05:00"", ""12/07/06:00"", ""12/07/07:00"", ""12/07/08:00"", ""12/07/09:00"", ""12/07/10:00"", ""12/07/11:00"", ""12/07/12:00"", ""12/07/13:00"", ""12/07/14:00"", ""12/07/15:00"", ""12/07/16:00"", ""12/07/17:00"", ""12/07/18:00"", ""12/07/19:00"", ""12/07/20:00"", ""12/07/21:00"", ""12/07/22:00"", ""12/07/23:00"", ""12/08/00:00"", ""12/08/01:00"", ""12/08/02:00"", ""12/08/03:00"", ""12/08/04:00"", ""12/08/05:00"", ""12/08/06:00"", ""12/08/07:00"", ""12/08/08:00"", ""12/08/09:00"", ""12/08/10:00"", ""12/08/11:00"", ""12/08/12:00"", ""12/08/13:00"", ""12/08/14:00"", ""12/08/15:00"", ""12/08/16:00"", ""12/08/17:00"", ""12/08/18:00"", ""12/08/19:00"", ""12/08/20:00"", ""12/08/21:00"", ""12/08/22:00"", ""12/08/23:00""], ""wbgt"": [1.883, 2.035, 1.581, 1.359, 0.52, 0.691, 0.199, 0.171, 1.499, 2.916, 3.748, 4.047, 4.456, 5.28, 5.245, 5.29, 4.006, 2.916, 2.498, 2.342, 2.14, 2.434, 1.54, 1.574, 1.353, 1.457, 1.127, 1.911, 1.806, 1.316, 1.453, 1.919, 2.985, 4.595, 4.195, 4.354, 4.724, 4.884, 5.025, 4.606, 3.66, 2.955, 2.75, 2.55, 2.22, 2.058, 1.948, 1.7]}"
